"V1","results.id","results.vote_count","results.vote_average","results.popularity","results.release_date","Month","Year","key"
35,424781,523,6.9,12.474,"2018-07-06","Jul",2018,"424781_Jul_2018"
14,416234,907,5.8,12.42,"2018-02-02","Jul",2018,"416234_Jul_2018"
9648,416234,907,5.8,12.42,"2018-02-02","Jul",2018,"416234_Jul_2018"
53,416234,907,5.8,12.42,"2018-02-02","Jul",2018,"416234_Jul_2018"
27,416234,907,5.8,12.42,"2018-02-02","Jul",2018,"416234_Jul_2018"
53,429300,1316,6.8,12.405,"2018-05-31","Jul",2018,"429300_Jul_2018"
10749,429300,1316,6.8,12.405,"2018-05-31","Jul",2018,"429300_Jul_2018"
12,429300,1316,6.8,12.405,"2018-05-31","Jul",2018,"429300_Jul_2018"
35,400579,641,6.9,12.161,"2018-05-04","Jul",2018,"400579_Jul_2018"
18,400579,641,6.9,12.161,"2018-05-04","Jul",2018,"400579_Jul_2018"
18,433498,676,7.4,12.094,"2017-09-07","Jul",2018,"433498_Jul_2018"
36,433498,676,7.4,12.094,"2017-09-07","Jul",2018,"433498_Jul_2018"
80,433498,676,7.4,12.094,"2017-09-07","Jul",2018,"433498_Jul_2018"
27,476299,795,7.2,12.033,"2018-03-15","Jul",2018,"476299_Jul_2018"
9648,476299,795,7.2,12.033,"2018-03-15","Jul",2018,"476299_Jul_2018"
53,476299,795,7.2,12.033,"2018-03-15","Jul",2018,"476299_Jul_2018"
35,490004,66,5.7,11.993,"2018-08-24","Jul",2018,"490004_Jul_2018"
53,490004,66,5.7,11.993,"2018-08-24","Jul",2018,"490004_Jul_2018"
80,438689,161,4.2,11.941,"2018-07-13","Jul",2018,"438689_Jul_2018"
10749,438689,161,4.2,11.941,"2018-07-13","Jul",2018,"438689_Jul_2018"
53,438689,161,4.2,11.941,"2018-07-13","Jul",2018,"438689_Jul_2018"
28,470114,298,5.6,11.859,"2017-10-26","Jul",2018,"470114_Jul_2018"
878,470114,298,5.6,11.859,"2017-10-26","Jul",2018,"470114_Jul_2018"
53,470114,298,5.6,11.859,"2017-10-26","Jul",2018,"470114_Jul_2018"
9648,470114,298,5.6,11.859,"2017-10-26","Jul",2018,"470114_Jul_2018"
18,419743,421,6.9,11.815,"2017-09-10","Jul",2018,"419743_Jul_2018"
10749,419743,421,6.9,11.815,"2017-09-10","Jul",2018,"419743_Jul_2018"
18,389015,2967,7.5,11.74,"2017-12-08","Jul",2018,"389015_Jul_2018"
9648,491584,355,7.4,11.726,"2018-05-17","Jul",2018,"491584_Jul_2018"
18,491584,355,7.4,11.726,"2018-05-17","Jul",2018,"491584_Jul_2018"
53,491584,355,7.4,11.726,"2018-05-17","Jul",2018,"491584_Jul_2018"
28,455236,162,5,11.65,"2018-02-06","Jul",2018,"455236_Jul_2018"
80,455236,162,5,11.65,"2018-02-06","Jul",2018,"455236_Jul_2018"
53,455236,162,5,11.65,"2018-02-06","Jul",2018,"455236_Jul_2018"
10749,370567,354,5.4,11.619,"2018-03-15","Jul",2018,"370567_Jul_2018"
16,370567,354,5.4,11.619,"2018-03-15","Jul",2018,"370567_Jul_2018"
35,370567,354,5.4,11.619,"2018-03-15","Jul",2018,"370567_Jul_2018"
10751,370567,354,5.4,11.619,"2018-03-15","Jul",2018,"370567_Jul_2018"
14,370567,354,5.4,11.619,"2018-03-15","Jul",2018,"370567_Jul_2018"
9648,370567,354,5.4,11.619,"2018-03-15","Jul",2018,"370567_Jul_2018"
12,370567,354,5.4,11.619,"2018-03-15","Jul",2018,"370567_Jul_2018"
18,458737,468,6.9,11.613,"2018-05-18","Jul",2018,"458737_Jul_2018"
80,425336,525,6.2,11.534,"2017-10-12","Jul",2018,"425336_Jul_2018"
18,425336,525,6.2,11.534,"2017-10-12","Jul",2018,"425336_Jul_2018"
18,401905,373,5.4,11.494,"2018-05-12","Jul",2018,"401905_Jul_2018"
878,401905,373,5.4,11.494,"2018-05-12","Jul",2018,"401905_Jul_2018"
53,401905,373,5.4,11.494,"2018-05-12","Jul",2018,"401905_Jul_2018"
18,399057,1571,6.9,11.397,"2017-10-20","Jul",2018,"399057_Jul_2018"
53,399057,1571,6.9,11.397,"2017-10-20","Jul",2018,"399057_Jul_2018"
9648,399057,1571,6.9,11.397,"2017-10-20","Jul",2018,"399057_Jul_2018"
27,396321,50,5.7,11.382,"2018-08-17","Jul",2018,"396321_Jul_2018"
35,396321,50,5.7,11.382,"2018-08-17","Jul",2018,"396321_Jul_2018"
18,530081,70,5.7,11.373,"2019-02-08","Jul",2018,"530081_Jul_2018"
12,530081,70,5.7,11.373,"2019-02-08","Jul",2018,"530081_Jul_2018"
878,530081,70,5.7,11.373,"2019-02-08","Jul",2018,"530081_Jul_2018"
14,530081,70,5.7,11.373,"2019-02-08","Jul",2018,"530081_Jul_2018"
18,397722,411,6.3,11.344,"2018-03-09","Jul",2018,"397722_Jul_2018"
53,397722,411,6.3,11.344,"2018-03-09","Jul",2018,"397722_Jul_2018"
80,483184,889,7.7,11.133,"2018-05-17","Jul",2018,"483184_Jul_2018"
18,483184,889,7.7,11.133,"2018-05-17","Jul",2018,"483184_Jul_2018"
53,483184,889,7.7,11.133,"2018-05-17","Jul",2018,"483184_Jul_2018"
9648,458109,169,5.4,11.084,"2018-04-06","Jul",2018,"458109_Jul_2018"
53,458109,169,5.4,11.084,"2018-04-06","Jul",2018,"458109_Jul_2018"
28,467938,707,6.3,11.084,"2018-02-07","Jul",2018,"467938_Jul_2018"
53,467938,707,6.3,11.084,"2018-02-07","Jul",2018,"467938_Jul_2018"
27,467938,707,6.3,11.084,"2018-02-07","Jul",2018,"467938_Jul_2018"
18,486947,470,7.3,11.044,"2018-06-14","Jul",2018,"486947_Jul_2018"
80,486947,470,7.3,11.044,"2018-06-14","Jul",2018,"486947_Jul_2018"
53,486947,470,7.3,11.044,"2018-06-14","Jul",2018,"486947_Jul_2018"
35,458534,438,6.7,10.987,"2018-03-14","Jul",2018,"458534_Jul_2018"
10749,458534,438,6.7,10.987,"2018-03-14","Jul",2018,"458534_Jul_2018"
18,465136,1088,7,10.971,"2018-02-22","Jul",2018,"465136_Jul_2018"
14,465136,1088,7,10.971,"2018-02-22","Jul",2018,"465136_Jul_2018"
10749,465136,1088,7,10.971,"2018-02-22","Jul",2018,"465136_Jul_2018"
35,376660,2285,7.2,10.938,"2016-11-18","Jul",2018,"376660_Jul_2018"
18,376660,2285,7.2,10.938,"2016-11-18","Jul",2018,"376660_Jul_2018"
18,400617,1648,7.3,10.851,"2017-12-25","Jul",2018,"400617_Jul_2018"
10749,400617,1648,7.3,10.851,"2017-12-25","Jul",2018,"400617_Jul_2018"
18,397837,2175,7,10.808,"2017-03-02","Jul",2018,"397837_Jul_2018"
9648,397837,2175,7,10.808,"2017-03-02","Jul",2018,"397837_Jul_2018"
53,397837,2175,7,10.808,"2017-03-02","Jul",2018,"397837_Jul_2018"
14,397837,2175,7,10.808,"2017-03-02","Jul",2018,"397837_Jul_2018"
28,500919,150,5.1,10.785,"2018-06-01","Jul",2018,"500919_Jul_2018"
18,500919,150,5.1,10.785,"2018-06-01","Jul",2018,"500919_Jul_2018"
80,500919,150,5.1,10.785,"2018-06-01","Jul",2018,"500919_Jul_2018"
12,407451,1097,5,10.743,"2018-03-08","Jul",2018,"407451_Jul_2018"
878,407451,1097,5,10.743,"2018-03-08","Jul",2018,"407451_Jul_2018"
10751,407451,1097,5,10.743,"2018-03-08","Jul",2018,"407451_Jul_2018"
14,407451,1097,5,10.743,"2018-03-08","Jul",2018,"407451_Jul_2018"
53,395458,894,5.8,10.668,"2017-10-26","Jul",2018,"395458_Jul_2018"
80,395458,894,5.8,10.668,"2017-10-26","Jul",2018,"395458_Jul_2018"
18,395458,894,5.8,10.668,"2017-10-26","Jul",2018,"395458_Jul_2018"
9648,395458,894,5.8,10.668,"2017-10-26","Jul",2018,"395458_Jul_2018"
18,448776,186,6.8,10.644,"2018-05-24","Jul",2018,"448776_Jul_2018"
28,448776,186,6.8,10.644,"2018-05-24","Jul",2018,"448776_Jul_2018"
80,448776,186,6.8,10.644,"2018-05-24","Jul",2018,"448776_Jul_2018"
28,456048,114,4.9,10.556,"2017-07-11","Jul",2018,"456048_Jul_2018"
878,456048,114,4.9,10.556,"2017-07-11","Jul",2018,"456048_Jul_2018"
12,456048,114,4.9,10.556,"2017-07-11","Jul",2018,"456048_Jul_2018"
80,996,768,8.2,10.524,"1944-04-24","Jul",2018,"996_Jul_2018"
18,996,768,8.2,10.524,"1944-04-24","Jul",2018,"996_Jul_2018"
9648,996,768,8.2,10.524,"1944-04-24","Jul",2018,"996_Jul_2018"
53,996,768,8.2,10.524,"1944-04-24","Jul",2018,"996_Jul_2018"
10751,453191,90,7.4,10.494,"2017-06-21","Jul",2018,"453191_Jul_2018"
16,453191,90,7.4,10.494,"2017-06-21","Jul",2018,"453191_Jul_2018"
878,430231,335,6.4,10.417,"2018-04-06","Jul",2018,"430231_Jul_2018"
27,430231,335,6.4,10.417,"2018-04-06","Jul",2018,"430231_Jul_2018"
53,430231,335,6.4,10.417,"2018-04-06","Jul",2018,"430231_Jul_2018"
99,489988,192,7.6,10.317,"2018-06-29","Jul",2018,"489988_Jul_2018"
35,340022,336,5.9,10.288,"2018-03-08","Jul",2018,"340022_Jul_2018"
28,340022,336,5.9,10.288,"2018-03-08","Jul",2018,"340022_Jul_2018"
80,340022,336,5.9,10.288,"2018-03-08","Jul",2018,"340022_Jul_2018"
878,429415,874,5.9,10.239,"2018-07-15","Jul",2018,"429415_Jul_2018"
53,429415,874,5.9,10.239,"2018-07-15","Jul",2018,"429415_Jul_2018"
18,429415,874,5.9,10.239,"2018-07-15","Jul",2018,"429415_Jul_2018"
28,429415,874,5.9,10.239,"2018-07-15","Jul",2018,"429415_Jul_2018"
18,489931,342,7,10.03,"2018-06-01","Jul",2018,"489931_Jul_2018"
80,489931,342,7,10.03,"2018-06-01","Jul",2018,"489931_Jul_2018"
99,489931,342,7,10.03,"2018-06-01","Jul",2018,"489931_Jul_2018"
16,505262,159,8.2,10.002,"2018-08-03","Jul",2018,"505262_Jul_2018"
28,505262,159,8.2,10.002,"2018-08-03","Jul",2018,"505262_Jul_2018"
35,505262,159,8.2,10.002,"2018-08-03","Jul",2018,"505262_Jul_2018"
14,505262,159,8.2,10.002,"2018-08-03","Jul",2018,"505262_Jul_2018"
12,505262,159,8.2,10.002,"2018-08-03","Jul",2018,"505262_Jul_2018"
16,487670,268,7.4,9.964,"2018-07-03","Jul",2018,"487670_Jul_2018"
28,487670,268,7.4,9.964,"2018-07-03","Jul",2018,"487670_Jul_2018"
18,487670,268,7.4,9.964,"2018-07-03","Jul",2018,"487670_Jul_2018"
878,487670,268,7.4,9.964,"2018-07-03","Jul",2018,"487670_Jul_2018"
878,475210,983,5.1,9.922,"2018-07-13","Jul",2018,"475210_Jul_2018"
53,475210,983,5.1,9.922,"2018-07-13","Jul",2018,"475210_Jul_2018"
9648,475210,983,5.1,9.922,"2018-07-13","Jul",2018,"475210_Jul_2018"
28,475210,983,5.1,9.922,"2018-07-13","Jul",2018,"475210_Jul_2018"
12,475210,983,5.1,9.922,"2018-07-13","Jul",2018,"475210_Jul_2018"
35,441728,82,6,9.876,"2017-06-23","Jul",2018,"441728_Jul_2018"
10749,441728,82,6,9.876,"2017-06-23","Jul",2018,"441728_Jul_2018"
18,332283,420,7.1,9.819,"2018-04-22","Jul",2018,"332283_Jul_2018"
10749,332283,420,7.1,9.819,"2018-04-22","Jul",2018,"332283_Jul_2018"
28,399248,220,6.2,9.778,"2018-04-11","Jul",2018,"399248_Jul_2018"
53,399248,220,6.2,9.778,"2018-04-11","Jul",2018,"399248_Jul_2018"
18,399248,220,6.2,9.778,"2018-04-11","Jul",2018,"399248_Jul_2018"
35,489930,233,7.6,9.776,"2018-07-20","Jul",2018,"489930_Jul_2018"
18,489930,233,7.6,9.776,"2018-07-20","Jul",2018,"489930_Jul_2018"
16,476292,81,7.2,9.671,"2018-02-24","Jul",2018,"476292_Jul_2018"
18,476292,81,7.2,9.671,"2018-02-24","Jul",2018,"476292_Jul_2018"
14,476292,81,7.2,9.671,"2018-02-24","Jul",2018,"476292_Jul_2018"
18,396373,55,6.8,9.622,"2018-04-25","Jul",2018,"396373_Jul_2018"
36,396373,55,6.8,9.622,"2018-04-25","Jul",2018,"396373_Jul_2018"
37,396373,55,6.8,9.622,"2018-04-25","Jul",2018,"396373_Jul_2018"
53,433627,193,5.8,9.607,"2018-03-15","Jul",2018,"433627_Jul_2018"
18,433627,193,5.8,9.607,"2018-03-15","Jul",2018,"433627_Jul_2018"
80,433627,193,5.8,9.607,"2018-03-15","Jul",2018,"433627_Jul_2018"
53,417643,229,6.1,9.604,"2018-05-25","Jul",2018,"417643_Jul_2018"
18,432301,120,5.9,9.589,"2018-04-06","Jul",2018,"432301_Jul_2018"
53,432301,120,5.9,9.589,"2018-04-06","Jul",2018,"432301_Jul_2018"
36,432301,120,5.9,9.589,"2018-04-06","Jul",2018,"432301_Jul_2018"
18,419831,641,6,9.466,"2018-01-21","Jul",2018,"419831_Jul_2018"
14,419831,641,6,9.466,"2018-01-21","Jul",2018,"419831_Jul_2018"
99,493099,127,7.8,9.462,"2018-05-04","Jul",2018,"493099_Jul_2018"
35,297725,368,7,9.325,"2018-05-19","Jul",2018,"297725_Jul_2018"
14,297725,368,7,9.325,"2018-05-19","Jul",2018,"297725_Jul_2018"
12,297725,368,7,9.325,"2018-05-19","Jul",2018,"297725_Jul_2018"
35,432068,745,6.8,9.308,"2017-10-04","Jul",2018,"432068_Jul_2018"
53,521935,636,5.9,9.251,"2018-10-01","Jul",2018,"521935_Jul_2018"
9648,521935,636,5.9,9.251,"2018-10-01","Jul",2018,"521935_Jul_2018"
27,521935,636,5.9,9.251,"2018-10-01","Jul",2018,"521935_Jul_2018"
10751,425194,22,5.5,9.25,"2018-02-01","Jul",2018,"425194_Jul_2018"
35,425194,22,5.5,9.25,"2018-02-01","Jul",2018,"425194_Jul_2018"
18,425194,22,5.5,9.25,"2018-02-01","Jul",2018,"425194_Jul_2018"
28,409582,83,5.1,9.206,"2018-01-19","Jul",2018,"409582_Jul_2018"
12,409582,83,5.1,9.206,"2018-01-19","Jul",2018,"409582_Jul_2018"
27,409582,83,5.1,9.206,"2018-01-19","Jul",2018,"409582_Jul_2018"
53,473149,171,5.8,9.099,"2018-04-20","Jul",2018,"473149_Jul_2018"
27,473149,171,5.8,9.099,"2018-04-20","Jul",2018,"473149_Jul_2018"
35,407447,123,7,9.088,"2018-05-30","Jul",2018,"407447_Jul_2018"
53,497814,303,5.9,9.079,"2018-05-05","Jul",2018,"497814_Jul_2018"
80,497814,303,5.9,9.079,"2018-05-05","Jul",2018,"497814_Jul_2018"
28,497814,303,5.9,9.079,"2018-05-05","Jul",2018,"497814_Jul_2018"
16,454699,130,5.5,9.025,"2017-08-24","Jul",2018,"454699_Jul_2018"
10751,454699,130,5.5,9.025,"2017-08-24","Jul",2018,"454699_Jul_2018"
14,454699,130,5.5,9.025,"2017-08-24","Jul",2018,"454699_Jul_2018"
27,454699,130,5.5,9.025,"2017-08-24","Jul",2018,"454699_Jul_2018"
35,454699,130,5.5,9.025,"2017-08-24","Jul",2018,"454699_Jul_2018"
10749,433356,129,6.1,8.947,"2017-03-10","Jul",2018,"433356_Jul_2018"
18,433356,129,6.1,8.947,"2017-03-10","Jul",2018,"433356_Jul_2018"
10752,433356,129,6.1,8.947,"2017-03-10","Jul",2018,"433356_Jul_2018"
35,50022,202,5.8,8.926,"2018-04-19","Jul",2018,"50022_Jul_2018"
80,50022,202,5.8,8.926,"2018-04-19","Jul",2018,"50022_Jul_2018"
9648,50022,202,5.8,8.926,"2018-04-19","Jul",2018,"50022_Jul_2018"
18,419709,199,6.8,8.865,"2017-11-03","Jul",2018,"419709_Jul_2018"
35,419709,199,6.8,8.865,"2017-11-03","Jul",2018,"419709_Jul_2018"
16,462883,152,5.8,8.835,"2017-10-05","Jul",2018,"462883_Jul_2018"
35,462883,152,5.8,8.835,"2017-10-05","Jul",2018,"462883_Jul_2018"
10751,462883,152,5.8,8.835,"2017-10-05","Jul",2018,"462883_Jul_2018"
878,411143,614,6.3,8.745,"2018-06-20","Jul",2018,"411143_Jul_2018"
53,411143,614,6.3,8.745,"2018-06-20","Jul",2018,"411143_Jul_2018"
878,458005,171,6,8.741,"2018-07-19","Jul",2018,"458005_Jul_2018"
10749,458005,171,6,8.741,"2018-07-19","Jul",2018,"458005_Jul_2018"
53,458005,171,6,8.741,"2018-07-19","Jul",2018,"458005_Jul_2018"
18,399366,501,7.1,8.714,"2017-10-27","Jul",2018,"399366_Jul_2018"
27,399366,501,7.1,8.714,"2017-10-27","Jul",2018,"399366_Jul_2018"
53,399366,501,7.1,8.714,"2017-10-27","Jul",2018,"399366_Jul_2018"
9648,399366,501,7.1,8.714,"2017-10-27","Jul",2018,"399366_Jul_2018"
35,474335,225,6.5,8.705,"2018-06-27","Jul",2018,"474335_Jul_2018"
53,335788,168,5.7,8.64,"2017-08-21","Jul",2018,"335788_Jul_2018"
28,335788,168,5.7,8.64,"2017-08-21","Jul",2018,"335788_Jul_2018"
28,413594,242,7.6,8.638,"2017-02-18","Jul",2018,"413594_Jul_2018"
12,413594,242,7.6,8.638,"2017-02-18","Jul",2018,"413594_Jul_2018"
14,413594,242,7.6,8.638,"2017-02-18","Jul",2018,"413594_Jul_2018"
10749,413594,242,7.6,8.638,"2017-02-18","Jul",2018,"413594_Jul_2018"
16,413594,242,7.6,8.638,"2017-02-18","Jul",2018,"413594_Jul_2018"
878,413594,242,7.6,8.638,"2017-02-18","Jul",2018,"413594_Jul_2018"
10749,444539,158,6.6,8.576,"2017-11-10","Jul",2018,"444539_Jul_2018"
18,444539,158,6.6,8.576,"2017-11-10","Jul",2018,"444539_Jul_2018"
80,340674,149,4.5,8.559,"2018-05-18","Jul",2018,"340674_Jul_2018"
53,340674,149,4.5,8.559,"2018-05-18","Jul",2018,"340674_Jul_2018"
18,340674,149,4.5,8.559,"2018-05-18","Jul",2018,"340674_Jul_2018"
36,476968,99,7.1,8.452,"2018-03-23","Jul",2018,"476968_Jul_2018"
35,585590,0,0,8.442,"2018-07-11","Jul",2018,"585590_Jul_2018"
35,354279,63,5.9,8.415,"2018-04-20","Jul",2018,"354279_Jul_2018"
10402,354279,63,5.9,8.415,"2018-04-20","Jul",2018,"354279_Jul_2018"
10751,354279,63,5.9,8.415,"2018-04-20","Jul",2018,"354279_Jul_2018"
16,354279,63,5.9,8.415,"2018-04-20","Jul",2018,"354279_Jul_2018"
18,480572,275,4.8,8.324,"2017-12-07","Jul",2018,"480572_Jul_2018"
80,480572,275,4.8,8.324,"2017-12-07","Jul",2018,"480572_Jul_2018"
53,480572,275,4.8,8.324,"2017-12-07","Jul",2018,"480572_Jul_2018"
18,407449,219,7.5,8.313,"2017-09-29","Jul",2018,"407449_Jul_2018"
18,25364,231,7.9,8.284,"1951-06-29","Jul",2018,"25364_Jul_2018"
14,362826,137,5.5,8.274,"2018-04-13","Jul",2018,"362826_Jul_2018"
18,362826,137,5.5,8.274,"2018-04-13","Jul",2018,"362826_Jul_2018"
53,362826,137,5.5,8.274,"2018-04-13","Jul",2018,"362826_Jul_2018"
27,362826,137,5.5,8.274,"2018-04-13","Jul",2018,"362826_Jul_2018"
53,442064,262,5.5,8.253,"2018-01-12","Jul",2018,"442064_Jul_2018"
28,442064,262,5.5,8.253,"2018-01-12","Jul",2018,"442064_Jul_2018"
80,442064,262,5.5,8.253,"2018-01-12","Jul",2018,"442064_Jul_2018"
35,531949,246,5.3,8.223,"2018-07-20","Jul",2018,"531949_Jul_2018"
53,476678,81,6.3,8.204,"2018-01-18","Jul",2018,"476678_Jul_2018"
18,476678,81,6.3,8.204,"2018-01-18","Jul",2018,"476678_Jul_2018"
36,476678,81,6.3,8.204,"2018-01-18","Jul",2018,"476678_Jul_2018"
9648,403509,129,6.3,8.161,"2016-08-19","Jul",2018,"403509_Jul_2018"
53,403509,129,6.3,8.161,"2016-08-19","Jul",2018,"403509_Jul_2018"
27,480100,7,5.3,8.116,"2019-06-21","Jul",2018,"480100_Jul_2018"
18,414001,126,5.9,8.101,"2018-02-09","Jul",2018,"414001_Jul_2018"
12,414001,126,5.9,8.101,"2018-02-09","Jul",2018,"414001_Jul_2018"
12,425148,98,5.9,8.059,"2018-05-10","Jul",2018,"425148_Jul_2018"
80,425148,98,5.9,8.059,"2018-05-10","Jul",2018,"425148_Jul_2018"
10751,425148,98,5.9,8.059,"2018-05-10","Jul",2018,"425148_Jul_2018"
35,425148,98,5.9,8.059,"2018-05-10","Jul",2018,"425148_Jul_2018"
10749,337676,148,6.8,8.053,"2017-09-07","Jul",2018,"337676_Jul_2018"
18,337676,148,6.8,8.053,"2017-09-07","Jul",2018,"337676_Jul_2018"
53,195590,344,5.7,8.051,"2016-08-04","Jul",2018,"195590_Jul_2018"
28,195590,344,5.7,8.051,"2016-08-04","Jul",2018,"195590_Jul_2018"
18,347866,164,6.9,8.038,"2018-07-26","Jul",2018,"347866_Jul_2018"
35,347866,164,6.9,8.038,"2018-07-26","Jul",2018,"347866_Jul_2018"
18,395993,802,7,7.998,"2017-09-22","Jul",2018,"395993_Jul_2018"
18,407439,220,6.2,7.952,"2018-03-15","Jul",2018,"407439_Jul_2018"
36,407439,220,6.2,7.952,"2018-03-15","Jul",2018,"407439_Jul_2018"
878,477489,314,6.1,7.866,"2018-04-04","Jul",2018,"477489_Jul_2018"
35,432618,225,6,7.814,"2017-10-11","Jul",2018,"432618_Jul_2018"
18,427033,87,7.7,7.809,"2017-12-21","Jul",2018,"427033_Jul_2018"
10749,431819,76,5.7,7.804,"2017-08-18","Jul",2018,"431819_Jul_2018"
14,431819,76,5.7,7.804,"2017-08-18","Jul",2018,"431819_Jul_2018"
10751,431819,76,5.7,7.804,"2017-08-18","Jul",2018,"431819_Jul_2018"
16,431819,76,5.7,7.804,"2017-08-18","Jul",2018,"431819_Jul_2018"
16,456154,72,7.3,7.789,"2018-03-28","Jul",2018,"456154_Jul_2018"
10751,456154,72,7.3,7.789,"2018-03-28","Jul",2018,"456154_Jul_2018"
18,399031,151,6.3,7.77,"2017-06-21","Jul",2018,"399031_Jul_2018"
35,399031,151,6.3,7.77,"2017-06-21","Jul",2018,"399031_Jul_2018"
35,398929,1024,6.6,7.711,"2017-02-15","Jul",2018,"398929_Jul_2018"
27,457955,176,5.7,7.655,"2018-03-07","Jul",2018,"457955_Jul_2018"
18,457955,176,5.7,7.655,"2018-03-07","Jul",2018,"457955_Jul_2018"
53,457955,176,5.7,7.655,"2018-03-07","Jul",2018,"457955_Jul_2018"
35,443009,209,6.6,7.598,"2018-04-04","Jul",2018,"443009_Jul_2018"
18,443009,209,6.6,7.598,"2018-04-04","Jul",2018,"443009_Jul_2018"
18,453278,151,7.4,7.552,"2017-08-16","Jul",2018,"453278_Jul_2018"
37,453278,151,7.4,7.552,"2017-08-16","Jul",2018,"453278_Jul_2018"
53,508018,159,6.1,7.539,"2018-03-10","Jul",2018,"508018_Jul_2018"
18,508018,159,6.1,7.539,"2018-03-10","Jul",2018,"508018_Jul_2018"
14,508018,159,6.1,7.539,"2018-03-10","Jul",2018,"508018_Jul_2018"
35,469056,177,6.7,7.49,"2018-07-04","Jul",2018,"469056_Jul_2018"
18,383709,217,6.1,7.462,"2017-10-13","Jul",2018,"383709_Jul_2018"
16,513347,238,6.8,7.436,"2018-08-04","Jul",2018,"513347_Jul_2018"
10749,513347,238,6.8,7.436,"2018-08-04","Jul",2018,"513347_Jul_2018"
18,513347,238,6.8,7.436,"2018-08-04","Jul",2018,"513347_Jul_2018"
27,516850,44,5,7.436,"2018-07-12","Jul",2018,"516850_Jul_2018"
14,516850,44,5,7.436,"2018-07-12","Jul",2018,"516850_Jul_2018"
10749,516850,44,5,7.436,"2018-07-12","Jul",2018,"516850_Jul_2018"
16,492719,112,6.1,7.345,"2018-05-18","Jul",2018,"492719_Jul_2018"
